Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CUPA,4.000,4.910,5.850,6.270,6.700,7.150,7.610,8.130,8.700,9.350,10.120,11.260,12.590,14.010,15.760,17.310,18.240,19.170,20.100,21.370,22.800,24.280,25.800,27.380,29.000,30.670,32.380,34.150,35.960,37.820,39.730
DALM3,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
DEVM,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
DEVO,4.800,5.890,7.020,7.440,7.870,8.320,8.780,9.300,9.870,10.520,11.290,12.430,13.760,15.170,16.930,18.480,19.410,20.340,21.270,22.540,23.970,25.450,26.970,28.550,30.170,31.840,33.550,35.320,37.130,38.990,40.900
DOUN_P,,,,0.260,0.530,0.800,1.090,1.420,1.790,2.210,2.720,3.410,4.220,5.070,6.130,7.030,7.510,7.980,8.460,9.150,9.940,10.750,11.590,12.450,13.340,14.250,15.190,16.150,17.130,18.140,19.170
DRAK_1,85.990,86.510,87.260,87.410,87.550,87.730,87.910,88.220,88.600,89.120,89.840,90.760,91.870,92.940,94.390,95.320,95.260,95.190,95.120,95.460,95.920,96.380,96.840,97.300,97.750,98.200,98.640,99.080,99.520,99.950,100.380
DRAX_1,,,,0.260,0.510,0.820,1.130,1.680,2.350,3.260,4.520,6.120,8.060,9.940,12.480,14.110,13.990,13.880,13.760,14.350,15.160,15.970,16.770,17.570,18.360,19.140,19.920,20.690,21.450,22.210,22.970
DRCR,,,,0.420,0.850,1.300,1.760,2.280,2.850,3.500,4.270,5.410,6.740,8.160,9.910,11.460,12.390,13.320,14.250,15.520,16.950,18.430,19.960,21.530,23.150,24.820,26.540,28.300,30.110,31.970,33.880
DUDH_P,,,,0.060,0.130,0.190,0.260,0.340,0.430,0.530,0.650,0.810,1.000,1.210,1.460,1.670,1.790,1.900,2.010,2.180,2.360,2.560,2.760,2.960,3.170,3.390,3.610,3.840,4.080,4.320,4.560
DUGR_P,,,,0.060,0.110,0.170,0.230,0.310,0.380,0.470,0.580,0.730,0.900,1.090,1.310,1.510,1.610,1.710,1.810,1.960,2.130,2.300,2.480,2.670,2.860,3.050,3.250,3.460,3.670,3.880,4.110
DUMF,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
DUNB,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
