Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNO_P,5.350,9.620,9.620,8.980,8.980,8.980,8.980,8.980,7.650,7.650,6.870,6.870,6.870,5.530,5.530,4.350,4.350,3.650,3.650,2.950,2.950,2.250,2.250,1.550,1.550,0.850,0.850,0.850,0.850,0.850,0.850
DYCE_P,3.200,3.440,3.670,3.970,4.360,4.850,5.440,6.030,6.620,7.210,7.770,8.320,8.820,9.290,9.810,10.460,10.830,11.160,11.600,12.090,12.530,12.880,13.210,13.520,13.820,14.090,14.370,14.650,14.920,15.200,15.490
EALI_6,6.870,7.080,7.330,7.540,7.710,7.850,7.970,8.050,7.990,8.000,8.140,8.340,8.540,8.740,8.950,9.160,9.360,9.550,9.720,9.870,9.970,10.070,10.150,10.200,10.240,10.260,10.280,10.280,10.280,10.280,10.280
EASO_1,97.160,118.450,125.820,140.650,148.710,157.900,165.710,172.340,175.510,179.040,182.380,184.680,185.100,184.720,179.980,173.690,165.200,157.290,150.100,143.220,137.130,132.280,128.800,126.540,125.710,126.670,129.800,135.680,144.660,157.240,172.360
ECLA_1,61.400,71.670,75.150,82.430,86.360,90.850,94.680,97.970,99.800,101.650,102.990,103.660,103.350,102.720,99.980,96.510,91.800,87.380,83.260,79.310,75.760,72.790,70.480,68.760,67.720,67.560,68.480,70.810,74.620,80.110,86.450
EKIS,6.300,6.230,6.170,6.110,6.050,5.980,5.910,5.820,5.740,5.650,5.410,5.180,4.960,4.740,4.530,4.320,4.010,3.730,3.460,3.210,2.970,2.770,2.590,2.450,2.330,2.230,2.140,2.060,2.000,1.940,1.880
ELDE,4.000,5.650,6.180,7.280,7.960,8.760,9.460,10.120,10.730,11.270,11.610,11.810,11.870,11.870,11.540,11.090,10.490,9.950,9.460,8.970,8.540,8.210,7.990,7.850,7.830,7.920,8.180,8.630,9.300,10.230,11.380
ELLA_1,50.530,50.420,50.450,46.400,46.430,46.460,42.480,42.510,42.400,38.350,38.200,38.080,33.930,33.650,25.450,25.150,9.000,8.700,8.440,8.080,7.780,7.390,7.050,6.620,6.220,5.720,5.350,4.960,4.550,4.040,3.000
ELST_1,31.060,32.560,33.290,34.400,34.570,34.690,34.660,34.230,32.240,30.770,30.500,30.630,30.550,30.350,29.740,29.010,27.930,26.870,25.940,25.040,24.170,23.350,22.630,21.960,21.350,20.830,20.620,20.600,20.810,21.190,20.920
ENDE_1,23.380,23.010,22.910,22.690,22.600,22.500,22.380,22.260,21.870,21.610,20.970,20.400,19.830,18.990,18.390,17.550,16.740,15.820,15.040,14.120,13.330,12.410,11.630,10.730,9.920,8.940,8.230,7.490,6.750,5.830,4.050
EXET1,83.880,82.790,82.850,77.590,76.250,74.580,67.850,65.430,60.300,51.530,50.190,50.000,44.690,44.420,34.300,34.180,14.140,13.690,13.330,13.080,12.840,12.540,12.210,11.870,11.510,11.180,10.870,10.660,10.490,10.290,9.860
FAWL_1,148.300,148.880,149.280,139.250,139.590,140.020,129.770,130.280,130.790,120.290,120.370,120.030,108.650,108.150,86.250,85.830,42.460,41.520,40.540,39.640,38.690,37.460,35.940,34.270,32.400,30.470,28.740,27.170,25.560,23.580,19.460
