Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CUMB,14.149,14.069,14.085,13.956,13.810,13.666,13.504,13.339,13.184,13.034,12.940,13.013,13.129,13.311,13.470,13.638,13.918,14.166,14.469,14.799,15.198,15.729,16.337,16.969,17.707,18.488,19.077,19.743,20.434,21.171,21.647
CUPA,16.936,16.840,16.860,16.705,16.530,16.358,16.164,15.967,15.781,15.601,15.488,15.576,15.715,15.933,16.124,16.324,16.659,16.956,17.319,17.714,18.191,18.827,19.555,20.312,21.195,22.130,22.835,23.632,24.459,25.341,25.911
CURR,2.756,2.740,2.743,2.718,2.690,2.662,2.630,2.598,2.568,2.539,2.520,2.535,2.557,2.593,2.624,2.656,2.711,2.759,2.818,2.882,2.960,3.063,3.182,3.305,3.449,3.601,3.716,3.845,3.980,4.124,4.216
DALM3,10.363,10.304,10.317,10.222,10.115,10.010,9.891,9.770,9.657,9.547,9.478,9.531,9.616,9.750,9.866,9.989,10.194,10.376,10.598,10.840,11.131,11.520,11.966,12.429,12.970,13.541,13.973,14.461,14.967,15.507,15.856
DEVM,9.713,9.658,9.669,9.580,9.480,9.381,9.270,9.157,9.051,8.947,8.883,8.933,9.013,9.138,9.247,9.362,9.554,9.724,9.933,10.159,10.433,10.797,11.215,11.649,12.155,12.691,13.096,13.553,14.027,14.533,14.860
DEVO,13.451,13.374,13.390,13.267,13.128,12.991,12.838,12.681,12.534,12.391,12.301,12.371,12.481,12.654,12.806,12.965,13.231,13.467,13.755,14.069,14.447,14.952,15.531,16.132,16.833,17.575,18.136,18.769,19.425,20.126,20.579
DEWP,22.423,22.296,22.322,22.117,21.886,21.658,21.401,21.140,20.895,20.656,20.506,20.623,20.807,21.095,21.348,21.613,22.057,22.450,22.931,23.454,24.085,24.926,25.891,26.893,28.062,29.300,30.233,31.289,32.384,33.552,34.307
DOUN_P,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.017,0.018,0.018,0.019,0.020,0.021,0.021,0.022,0.023,0.023
DRAK_1,57.842,56.964,54.841,53.012,52.308,48.263,47.597,46.455,44.894,44.368,43.982,44.285,44.761,45.509,46.164,46.852,48.004,49.026,50.272,51.631,53.266,55.450,57.952,60.553,63.585,66.794,69.215,71.957,74.794,77.824,79.784
DRAX_1,32.498,32.004,30.812,29.784,29.388,27.116,26.741,26.100,25.223,24.928,24.711,24.881,25.148,25.568,25.937,26.323,26.970,27.545,28.244,29.008,29.927,31.154,32.559,34.020,35.724,37.527,38.887,40.428,42.022,43.724,44.825
DRCR,5.945,5.911,5.918,5.864,5.802,5.742,5.674,5.604,5.539,5.476,5.437,5.467,5.516,5.593,5.660,5.730,5.848,5.952,6.079,6.218,6.385,6.608,6.864,7.130,7.440,7.768,8.015,8.295,8.585,8.895,9.095
DRUM,13.644,13.567,13.583,13.458,13.317,13.179,13.022,12.864,12.714,12.569,12.478,12.549,12.661,12.836,12.990,13.151,13.422,13.661,13.953,14.271,14.656,15.168,15.754,16.364,17.076,17.829,18.397,19.039,19.705,20.416,20.875
DUBE_P,0.010,0.010,0.010,0.010,0.010,0.010,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.010,0.010,0.010,0.010,0.010,0.011,0.011,0.011,0.012,0.012,0.013,0.013,0.014,0.014,0.015,0.015
DUDH_P,15.298,15.211,15.229,15.089,14.931,14.776,14.601,14.422,14.255,14.092,13.990,14.069,14.195,14.392,14.564,14.745,15.048,15.316,15.644,16.001,16.432,17.006,17.663,18.347,19.145,19.989,20.626,21.347,22.093,22.890,23.405
DUGR_P,1.971,1.960,1.962,1.944,1.924,1.904,1.881,1.858,1.836,1.815,1.802,1.813,1.829,1.854,1.876,1.900,1.939,1.973,2.015,2.061,2.117,2.191,2.276,2.364,2.466,2.575,2.657,2.750,2.846,2.949,3.015
DUMF,16.561,16.467,16.486,16.336,16.165,15.996,15.806,15.614,15.433,15.257,15.146,15.232,15.368,15.580,15.768,15.963,16.291,16.582,16.937,17.323,17.789,18.410,19.123,19.863,20.726,21.640,22.330,23.110,23.918,24.781,25.338
DUNB,9.900,9.844,9.856,9.766,9.663,9.563,9.449,9.334,9.226,9.120,9.054,9.106,9.187,9.314,9.426,9.543,9.739,9.912,10.125,10.356,10.634,11.006,11.432,11.874,12.390,12.937,13.349,13.815,14.298,14.814,15.148
DUNF,9.139,9.087,9.098,9.014,8.920,8.827,8.722,8.616,8.516,8.419,8.358,8.405,8.480,8.598,8.701,8.809,8.990,9.150,9.346,9.559,9.816,10.159,10.552,10.961,11.437,11.941,12.322,12.752,13.198,13.674,13.982
DUNO_P,3.442,3.422,3.426,3.395,3.359,3.324,3.285,3.245,3.207,3.170,3.148,3.165,3.194,3.238,3.277,3.317,3.386,3.446,3.520,3.600,3.697,3.826,3.974,4.128,4.307,4.497,4.641,4.803,4.971,5.150,5.266
