Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CROO,51.710,49.373,47.915,47.316,47.414,48.572,50.165,52.551,54.783,57.295,61.322,64.981,69.302,73.841,76.875,80.764,84.497,87.676,90.484,91.643,94.395,96.094,97.552,98.897,98.443,97.881,98.002,97.997,97.952,97.427
CUMB,39.352,38.591,37.801,37.717,38.182,39.723,41.148,43.239,45.209,47.458,50.757,53.937,57.733,61.713,64.364,67.701,70.784,73.443,75.765,76.873,79.236,80.676,81.911,83.037,82.917,82.960,83.155,83.223,83.255,82.887
CUPA,50.479,49.426,48.486,48.486,49.271,51.500,53.601,56.618,59.524,62.801,67.711,72.553,78.168,83.947,87.939,92.627,96.865,100.490,103.625,105.179,108.177,109.990,111.470,112.643,112.230,111.984,111.898,111.627,111.267,110.373
CURR,10.608,10.301,10.195,10.293,10.570,11.136,11.789,12.652,13.489,14.382,15.771,17.056,18.505,19.998,21.104,22.465,23.778,24.897,25.888,26.317,27.290,27.894,28.406,28.877,28.737,28.606,28.662,28.672,28.672,28.501
DALM3,33.939,32.979,32.132,31.842,31.950,32.826,33.776,35.224,36.542,38.065,40.272,42.293,44.817,47.545,49.254,51.581,53.909,55.927,57.721,58.477,60.327,61.515,62.591,63.709,63.708,63.757,64.123,64.416,64.704,64.688
DEVM,25.718,25.216,24.605,24.406,24.480,25.135,25.803,26.852,27.805,28.932,30.505,32.001,33.897,35.941,37.185,38.808,40.415,41.817,43.049,43.603,44.825,45.633,46.364,47.108,47.153,47.230,47.474,47.659,47.830,47.803
DEVO,52.769,51.159,49.987,49.752,50.247,52.102,53.997,56.742,59.293,62.156,66.471,70.377,75.073,80.070,83.433,88.149,92.588,96.421,99.830,101.310,105.115,107.359,109.344,111.335,111.209,111.385,111.964,112.398,112.822,112.632
DEWP,54.259,53.333,51.991,51.467,51.430,52.516,53.692,55.632,57.360,59.464,62.307,65.036,68.607,72.507,74.744,77.726,80.704,83.317,85.615,86.659,88.938,90.477,91.890,93.362,93.568,93.850,94.400,94.841,95.262,95.315
DOUN_P,12.365,11.964,11.516,11.238,11.061,11.004,11.035,11.217,11.350,11.578,11.794,12.074,12.516,13.026,13.241,13.585,13.889,14.162,14.396,14.536,14.946,15.131,15.294,15.453,15.528,15.757,15.837,15.898,15.961,15.962
DRAK_1,168.349,163.981,160.061,158.892,159.971,163.015,167.523,174.617,180.980,188.310,194.676,204.062,215.809,228.399,236.328,241.637,250.480,258.144,264.771,267.753,268.078,271.632,274.648,277.414,276.868,274.163,274.517,274.601,274.512,273.389
