Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUMF,11.853,11.902,12.180,12.401,12.623,12.794,12.950,13.015,13.072,13.243,13.386,13.528,13.699,13.842,13.949,14.028,14.077,14.105,14.135,14.156,14.220,14.284,14.355,14.406,14.441,14.491,14.534,14.569,14.605,14.619
DUNB,4.360,4.378,4.480,4.562,4.643,4.706,4.764,4.787,4.808,4.871,4.924,4.976,5.039,5.092,5.131,5.160,5.178,5.189,5.199,5.207,5.231,5.254,5.280,5.299,5.312,5.330,5.346,5.359,5.372,5.377
DUNF,5.618,5.641,5.773,5.878,5.983,6.064,6.138,6.169,6.196,6.277,6.345,6.412,6.493,6.561,6.612,6.649,6.672,6.686,6.699,6.710,6.740,6.770,6.804,6.828,6.845,6.868,6.889,6.906,6.923,6.929
DUNO_P,2.314,2.324,2.378,2.422,2.465,2.498,2.529,2.541,2.552,2.586,2.614,2.642,2.675,2.703,2.724,2.739,2.749,2.754,2.760,2.764,2.777,2.789,2.803,2.813,2.820,2.830,2.838,2.845,2.852,2.855
DYCE_P,6.044,6.070,6.212,6.324,6.437,6.524,6.604,6.637,6.666,6.753,6.826,6.899,6.986,7.059,7.113,7.153,7.179,7.193,7.208,7.219,7.252,7.284,7.321,7.346,7.364,7.390,7.412,7.430,7.448,7.455
EALI_6,65.320,65.595,67.128,68.346,69.565,70.508,71.373,71.726,72.041,72.984,73.770,74.556,75.499,76.285,76.875,77.307,77.582,77.740,77.897,78.015,78.368,78.722,79.115,79.390,79.587,79.862,80.098,80.294,80.491,80.569
EASO_1,63.614,63.881,65.374,66.561,67.747,68.666,69.508,69.852,70.159,71.077,71.843,72.608,73.527,74.292,74.866,75.287,75.555,75.708,75.862,75.976,76.321,76.665,77.048,77.316,77.507,77.775,78.005,78.196,78.388,78.464
ECCL,4.426,4.444,4.548,4.631,4.713,4.777,4.836,4.860,4.881,4.945,4.998,5.051,5.115,5.168,5.208,5.238,5.256,5.267,5.278,5.286,5.310,5.334,5.360,5.379,5.392,5.411,5.427,5.440,5.453,5.459
ECLA_1,108.443,108.899,111.444,113.467,115.490,117.055,118.491,119.078,119.600,121.166,122.471,123.776,125.342,126.647,127.626,128.343,128.800,129.061,129.322,129.518,130.105,130.692,131.345,131.802,132.128,132.585,132.976,133.302,133.629,133.759
EERH,13.943,14.002,14.329,14.589,14.849,15.050,15.235,15.310,15.377,15.579,15.747,15.914,16.116,16.283,16.409,16.502,16.560,16.594,16.627,16.653,16.728,16.804,16.887,16.946,16.988,17.047,17.097,17.139,17.181,17.198
EKIL,8.675,8.711,8.915,9.076,9.238,9.363,9.478,9.525,9.567,9.692,9.797,9.901,10.026,10.131,10.209,10.266,10.303,10.324,10.345,10.360,10.407,10.454,10.507,10.543,10.569,10.606,10.637,10.663,10.689,10.700
EKIS,4.653,4.673,4.782,4.868,4.955,5.022,5.084,5.109,5.132,5.199,5.255,5.311,5.378,5.434,5.476,5.507,5.526,5.538,5.549,5.557,5.582,5.608,5.636,5.655,5.669,5.689,5.706,5.720,5.734,5.739
ELDE,4.928,4.949,5.064,5.156,5.248,5.319,5.385,5.411,5.435,5.506,5.565,5.625,5.696,5.755,5.800,5.832,5.853,5.865,5.877,5.886,5.912,5.939,5.969,5.989,6.004,6.025,6.043,6.058,6.072,6.078
ELGI_P,9.300,9.339,9.557,9.731,9.904,10.038,10.161,10.212,10.257,10.391,10.503,10.615,10.749,10.861,10.945,11.006,11.046,11.068,11.090,11.107,11.157,11.208,11.264,11.303,11.331,11.370,11.404,11.432,11.460,11.471
ELLA_1,97.039,97.447,99.725,101.535,103.345,104.746,106.030,106.556,107.023,108.424,109.592,110.760,112.161,113.329,114.204,114.847,115.255,115.489,115.723,115.898,116.423,116.949,117.533,117.941,118.233,118.642,118.992,119.284,119.576,119.693
