Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUMF,0.138,0.224,0.360,0.598,0.988,1.598,2.068,2.626,3.252,3.944,4.778,5.620,6.454,7.228,7.990,8.812,9.508,10.122,10.656,11.164,11.576,11.762,11.782,11.746,11.680,11.596,11.506,11.414,11.316,11.178
DUNB,0.276,0.408,0.567,0.796,1.110,1.526,1.975,2.506,3.105,3.764,4.562,5.365,6.160,6.900,7.627,8.411,9.075,9.661,10.171,10.656,11.049,11.229,11.248,11.213,11.148,11.070,10.984,10.895,10.802,10.670
DUNF,0.149,0.230,0.344,0.527,0.811,1.233,1.596,2.025,2.509,3.041,3.685,4.334,4.976,5.574,6.162,6.795,7.332,7.805,8.217,8.609,8.927,9.071,9.087,9.059,9.007,8.943,8.873,8.802,8.727,8.620
DUNO_P,0.048,0.074,0.112,0.173,0.268,0.411,0.532,0.676,0.837,1.015,1.230,1.446,1.661,1.860,2.056,2.267,2.447,2.605,2.742,2.873,2.979,3.027,3.032,3.023,3.005,2.984,2.961,2.937,2.912,2.876
DYCE_P,0.179,0.273,0.396,0.590,0.879,1.296,1.677,2.128,2.637,3.197,3.874,4.556,5.231,5.860,6.477,7.143,7.708,8.205,8.638,9.050,9.384,9.536,9.552,9.523,9.468,9.402,9.328,9.253,9.174,9.062
EALI_6,1.870,2.625,3.327,4.069,4.648,4.782,6.190,7.855,9.733,11.799,14.297,16.814,19.307,21.626,23.906,26.363,28.446,30.282,31.881,33.400,34.633,35.195,35.255,35.145,34.943,34.698,34.427,34.150,33.859,33.444
EASO_1,2.387,3.513,4.837,6.711,9.213,12.436,16.098,20.427,25.312,30.683,37.181,43.727,50.210,56.241,62.169,68.559,73.976,78.752,82.908,86.859,90.066,91.527,91.682,91.397,90.873,90.236,89.531,88.810,88.052,86.973
ECCL,0.214,0.324,0.467,0.689,1.016,1.482,1.918,2.435,3.017,3.657,4.431,5.211,5.984,6.703,7.409,8.171,8.816,9.385,9.881,10.352,10.734,10.908,10.926,10.892,10.830,10.754,10.670,10.584,10.494,10.365
ECLA_1,9.489,13.170,16.337,19.255,20.580,18.465,23.901,30.329,37.582,45.556,55.205,64.923,74.550,83.503,92.305,101.793,109.835,116.927,123.097,128.963,133.726,135.894,136.125,135.702,134.924,133.977,132.930,131.860,130.735,129.132
EERH,0.418,0.647,0.963,1.472,2.254,3.414,4.419,5.607,6.948,8.423,10.206,12.003,13.783,15.439,17.066,18.820,20.307,21.618,22.759,23.843,24.724,25.125,25.168,25.089,24.945,24.770,24.577,24.379,24.171,23.875
EKIL,0.063,0.096,0.142,0.215,0.327,0.491,0.636,0.807,1.000,1.212,1.468,1.727,1.983,2.221,2.455,2.708,2.922,3.110,3.274,3.430,3.557,3.615,3.621,3.610,3.589,3.564,3.536,3.507,3.478,3.435
EKIS,0.006,0.010,0.015,0.023,0.037,0.057,0.073,0.093,0.115,0.140,0.169,0.199,0.229,0.256,0.283,0.312,0.337,0.359,0.378,0.396,0.410,0.417,0.418,0.416,0.414,0.411,0.408,0.405,0.401,0.396
ELDE,0.450,0.614,0.736,0.814,0.761,0.459,0.594,0.754,0.935,1.133,1.373,1.614,1.854,2.076,2.295,2.531,2.731,2.908,3.061,3.207,3.325,3.379,3.385,3.374,3.355,3.331,3.306,3.279,3.251,3.211
ELGI_P,0.038,0.061,0.098,0.162,0.266,0.430,0.556,0.706,0.874,1.060,1.284,1.510,1.734,1.943,2.147,2.368,2.555,2.720,2.864,3.000,3.111,3.161,3.167,3.157,3.139,3.117,3.093,3.068,3.041,3.004
ELLA_1,1.699,2.669,4.055,6.349,9.953,15.407,19.943,25.307,31.358,38.012,46.063,54.172,62.205,69.676,77.020,84.937,91.647,97.564,102.713,107.608,111.581,113.391,113.583,113.230,112.581,111.791,110.918,110.025,109.086,107.749
