Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CUPA,23.862,23.745,23.599,23.584,23.394,23.175,22.970,22.795,22.634,22.605,22.532,22.561,22.634,22.751,22.882,23.102,23.409,23.672,23.950,24.315,24.681,25.163,25.617,26.099,26.567,26.947,27.327,27.591,27.722,27.810
CURR,3.866,3.847,3.823,3.821,3.790,3.754,3.721,3.693,3.667,3.662,3.650,3.655,3.667,3.686,3.707,3.743,3.792,3.835,3.880,3.939,3.998,4.077,4.150,4.228,4.304,4.366,4.427,4.470,4.491,4.505
DALM3,15.233,15.158,15.065,15.055,14.934,14.794,14.663,14.551,14.449,14.430,14.383,14.402,14.449,14.523,14.607,14.747,14.943,15.111,15.289,15.522,15.755,16.063,16.353,16.661,16.959,17.202,17.445,17.613,17.697,17.753
DEVM,13.457,13.391,13.309,13.300,13.193,13.070,12.954,12.855,12.764,12.748,12.707,12.723,12.764,12.830,12.905,13.028,13.201,13.350,13.507,13.713,13.919,14.191,14.447,14.719,14.983,15.197,15.411,15.560,15.634,15.683
DEVO,22.055,21.947,21.812,21.798,21.623,21.420,21.231,21.068,20.920,20.893,20.825,20.852,20.920,21.028,21.150,21.352,21.636,21.879,22.136,22.474,22.812,23.258,23.677,24.123,24.555,24.906,25.258,25.501,25.623,25.704
DEWP,29.750,29.604,29.422,29.404,29.167,28.893,28.638,28.419,28.219,28.182,28.091,28.128,28.219,28.365,28.529,28.802,29.185,29.513,29.860,30.315,30.771,31.373,31.938,32.539,33.123,33.597,34.071,34.399,34.563,34.672
DOUN_P,5.373,5.346,5.314,5.310,5.267,5.218,5.172,5.132,5.096,5.090,5.073,5.080,5.096,5.123,5.152,5.202,5.271,5.330,5.393,5.475,5.557,5.666,5.768,5.876,5.982,6.067,6.153,6.212,6.242,6.262
DRAK_1,51.671,51.399,51.088,51.060,50.650,50.179,49.736,49.360,49.016,48.957,48.803,48.871,49.038,49.296,49.589,50.073,50.748,51.331,51.941,52.746,53.550,54.608,55.602,56.664,57.692,58.527,59.368,59.950,60.249,60.452
DRAX_1,36.144,35.954,35.736,35.717,35.430,35.100,34.790,34.528,34.287,34.245,34.137,34.185,34.302,34.483,34.688,35.026,35.498,35.906,36.333,36.896,37.458,38.198,38.894,39.636,40.356,40.939,41.528,41.935,42.144,42.286
DRCR,8.496,8.455,8.403,8.397,8.330,8.252,8.179,8.116,8.059,8.049,8.023,8.033,8.059,8.101,8.148,8.226,8.335,8.429,8.528,8.658,8.788,8.960,9.121,9.293,9.459,9.595,9.730,9.824,9.871,9.902
DRUM,18.954,18.861,18.745,18.734,18.583,18.408,18.246,18.106,17.979,17.955,17.897,17.921,17.979,18.072,18.176,18.350,18.594,18.803,19.024,19.314,19.605,19.988,20.348,20.731,21.103,21.405,21.707,21.916,22.020,22.090
DUBE_P,0.026,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.026,0.026,0.027,0.027,0.028,0.028,0.029,0.029,0.029,0.030,0.030,0.030
DUDH_P,20.727,20.625,20.498,20.485,20.320,20.130,19.952,19.800,19.660,19.635,19.571,19.596,19.660,19.762,19.876,20.066,20.333,20.562,20.803,21.120,21.438,21.857,22.251,22.670,23.076,23.406,23.737,23.965,24.080,24.156
DUGR_P,2.317,2.306,2.292,2.290,2.272,2.250,2.231,2.214,2.198,2.195,2.188,2.191,2.198,2.209,2.222,2.243,2.273,2.299,2.326,2.361,2.397,2.444,2.488,2.534,2.580,2.617,2.654,2.679,2.692,2.701
