Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DRAX_1,0.169,0.337,0.530,0.747,0.964,1.089,1.192,1.348,1.555,1.814,2.034,2.317,2.678,3.090,3.759,4.197,4.925,5.580,6.211,6.769,6.923,7.489,7.964,8.371,8.665,8.461,8.696,8.910,9.166,9.251
DRCR,0.020,0.041,0.064,0.090,0.116,0.172,0.189,0.213,0.246,0.287,0.424,0.483,0.559,0.645,0.784,1.317,1.546,1.751,1.949,2.124,2.826,3.057,3.251,3.417,3.537,4.144,4.259,4.364,4.490,4.532
DRUM,0.103,0.206,0.324,0.456,0.588,0.871,0.954,1.078,1.244,1.452,2.145,2.444,2.824,3.259,3.965,6.659,7.813,8.853,9.853,10.739,14.286,15.453,16.433,17.274,17.881,20.952,21.534,22.063,22.698,22.909
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.044,0.088,0.139,0.196,0.253,0.380,0.417,0.471,0.543,0.634,0.939,1.070,1.236,1.426,1.735,2.908,3.412,3.866,4.303,4.690,6.237,6.747,7.175,7.542,7.807,9.151,9.406,9.637,9.914,10.006
DUGR_P,0.005,0.010,0.015,0.021,0.028,0.041,0.045,0.051,0.059,0.068,0.097,0.111,0.128,0.147,0.179,0.289,0.339,0.384,0.428,0.466,0.608,0.657,0.699,0.735,0.760,0.881,0.906,0.928,0.955,0.964
DUMF,0.045,0.089,0.140,0.198,0.255,0.373,0.409,0.462,0.534,0.622,0.920,1.048,1.211,1.398,1.700,2.859,3.354,3.800,4.230,4.610,6.137,6.638,7.059,7.420,7.681,9.003,9.252,9.480,9.753,9.843
DUNB,0.023,0.045,0.071,0.101,0.130,0.189,0.207,0.234,0.270,0.315,0.461,0.525,0.607,0.700,0.852,1.421,1.668,1.889,2.103,2.292,3.039,3.288,3.496,3.675,3.804,4.448,4.572,4.684,4.819,4.864
DUNF,0.047,0.093,0.147,0.207,0.267,0.395,0.432,0.489,0.564,0.658,0.973,1.108,1.280,1.477,1.797,3.019,3.542,4.013,4.467,4.868,6.476,7.005,7.450,7.831,8.106,9.498,9.762,10.002,10.290,10.386
DUNO_P,0.011,0.022,0.034,0.048,0.062,0.091,0.100,0.113,0.130,0.152,0.225,0.256,0.296,0.342,0.415,0.698,0.819,0.928,1.033,1.125,1.497,1.619,1.722,1.810,1.874,2.196,2.257,2.312,2.379,2.401
DYCE_P,0.047,0.095,0.149,0.210,0.271,0.407,0.446,0.504,0.581,0.678,1.004,1.144,1.322,1.525,1.855,3.109,3.649,4.134,4.601,5.015,6.669,7.214,7.671,8.064,8.347,9.784,10.056,10.303,10.600,10.699
EALI_6,0.424,0.849,1.334,1.880,2.425,2.411,2.641,2.985,3.444,4.018,4.312,4.912,5.676,6.549,7.968,8.692,10.199,11.556,12.862,14.018,14.460,15.642,16.634,17.485,18.099,17.966,18.465,18.918,19.463,19.644
EASO_1,0.652,1.304,2.049,2.888,3.726,3.669,4.018,4.542,5.241,6.114,6.580,7.496,8.662,9.994,12.160,13.310,15.618,17.695,19.695,21.465,22.329,24.154,25.686,27.000,27.948,27.753,28.523,29.224,30.065,30.346
ECCL,0.028,0.057,0.089,0.126,0.162,0.236,0.258,0.292,0.337,0.393,0.576,0.656,0.758,0.875,1.064,1.775,2.083,2.360,2.627,2.863,3.796,4.107,4.367,4.590,4.752,5.557,5.711,5.851,6.020,6.076
ECLA_1,0.605,1.211,1.902,2.681,3.459,3.438,3.765,4.256,4.911,5.730,6.172,7.031,8.125,9.375,11.407,12.509,14.679,16.631,18.511,20.174,20.977,22.690,24.130,25.364,26.255,26.092,26.817,27.476,28.267,28.530
EERH,0.088,0.175,0.276,0.388,0.501,0.728,0.797,0.901,1.040,1.214,1.778,2.026,2.341,2.701,3.286,5.483,6.434,7.289,8.113,8.842,11.726,12.684,13.488,14.178,14.676,17.162,17.639,18.072,18.592,18.766
EKIL,0.056,0.112,0.176,0.248,0.320,0.465,0.509,0.576,0.664,0.775,1.135,1.293,1.495,1.724,2.098,3.500,4.107,4.654,5.180,5.645,7.486,8.097,8.611,9.051,9.369,10.957,11.261,11.538,11.870,11.980
EKIS,0.054,0.108,0.170,0.240,0.309,0.449,0.492,0.556,0.642,0.749,1.098,1.250,1.445,1.667,2.028,3.384,3.971,4.499,5.008,5.458,7.237,7.829,8.325,8.751,9.058,10.593,10.887,11.155,11.476,11.583
ELDE,0.053,0.105,0.165,0.233,0.301,0.437,0.478,0.541,0.624,0.728,1.067,1.215,1.405,1.621,1.972,3.290,3.860,4.373,4.868,5.305,7.035,7.610,8.092,8.506,8.805,10.297,10.583,10.843,11.155,11.259
ELGI_P,0.040,0.081,0.127,0.178,0.230,0.340,0.373,0.421,0.486,0.567,0.805,0.917,1.060,1.223,1.488,2.399,2.815,3.189,3.549,3.868,5.041,5.453,5.799,6.095,6.309,7.312,7.515,7.700,7.922,7.995
ELLA_1,0.238,0.475,0.747,1.053,1.358,1.517,1.661,1.878,2.166,2.528,2.889,3.291,3.803,4.388,5.339,6.175,7.245,8.209,9.137,9.958,10.458,11.312,12.030,12.645,13.089,12.809,13.164,13.488,13.876,14.005
