Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COUA_P,0.000,0.000,0.000,0.130,0.270,0.410,0.580,0.760,0.970,1.360,1.700,2.110,2.540,3.080,3.540,3.970,4.220,4.470,4.830,5.120,5.540,5.970,6.410,6.860,7.330,7.800,8.290,8.800,9.310,9.840
COVE_1,27.620,27.870,28.220,28.510,28.870,29.230,29.860,30.630,31.670,33.050,34.870,37.090,39.240,42.150,44.030,45.510,45.380,45.240,45.900,46.030,46.950,47.870,48.770,49.680,50.570,51.460,52.340,53.210,54.080,54.940
COWL_1;ECLA_H,259.020,261.340,264.660,266.700,269.210,271.710,276.130,281.510,288.790,298.440,311.200,326.740,341.790,362.120,375.300,385.710,384.740,383.780,388.430,389.320,395.770,402.170,408.530,414.830,421.090,427.300,433.460,439.580,445.650,451.660
COYL,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
CRAI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CREB_1,44.930,45.330,45.900,46.240,46.660,47.080,47.810,48.710,49.920,51.530,53.660,56.250,58.760,62.150,64.340,66.080,65.920,65.760,66.530,66.680,67.750,68.820,69.880,70.930,71.970,73.010,74.040,75.060,76.070,77.070
CROO,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
CUMB,0.000,0.000,0.000,0.420,0.860,1.310,1.820,2.370,3.000,4.200,5.340,6.660,8.070,9.820,11.370,12.870,13.830,14.790,16.100,17.200,18.690,20.220,21.810,23.440,25.130,26.860,28.630,30.460,32.330,34.250
CUPA,4.960,5.930,6.460,6.880,7.320,7.770,8.280,8.830,9.460,10.670,11.800,13.120,14.540,16.280,17.830,19.330,20.300,21.260,22.560,23.660,25.150,26.690,28.270,29.910,31.590,33.320,35.100,36.920,38.800,40.720
CURR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DALM3,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
DEVM,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
DEVO,4.800,5.730,6.250,6.670,7.110,7.560,8.070,8.620,9.250,10.450,11.590,12.910,14.320,16.070,17.620,19.120,20.090,21.050,22.350,23.450,24.940,26.480,28.060,29.700,31.380,33.110,34.890,36.710,38.580,40.510
DEWP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DOUN_P,0.000,0.000,0.000,0.260,0.530,0.810,1.140,1.490,1.910,2.670,3.360,4.160,5.010,6.070,6.970,7.830,8.320,8.810,9.520,10.090,10.910,11.760,12.620,13.520,14.430,15.380,16.340,17.330,18.350,19.390
DRAK_1,83.960,84.710,85.780,85.930,86.110,86.290,86.600,86.990,87.510,88.200,89.110,90.220,91.290,92.740,93.690,94.430,94.360,94.290,94.620,94.690,95.150,95.610,96.060,96.510,96.960,97.400,97.840,98.280,98.710,99.140
DRAX_1,0.000,0.000,0.000,0.250,0.570,0.880,1.430,2.110,3.020,4.220,5.820,7.760,9.640,12.180,13.830,15.130,15.010,14.890,15.470,15.580,16.390,17.190,17.980,18.770,19.550,20.330,21.100,21.860,22.620,23.380
DRCR,0.000,0.000,0.000,0.420,0.860,1.310,1.820,2.370,3.000,4.200,5.340,6.660,8.070,9.820,11.370,12.870,13.830,14.790,16.100,17.200,18.690,20.220,21.810,23.440,25.130,26.860,28.630,30.460,32.330,34.250
DRUM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.000,0.000,0.000,0.060,0.130,0.190,0.270,0.360,0.450,0.640,0.800,0.990,1.190,1.440,1.660,1.860,1.980,2.090,2.260,2.400,2.600,2.800,3.000,3.220,3.430,3.660,3.890,4.120,4.370,4.610
