Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUGR_P,0.031,0.043,0.065,0.091,0.119,0.142,0.157,0.194,0.234,0.278,0.313,0.331,0.379,0.435,0.500,0.552,0.522,0.621,0.717,0.808,0.871,0.888,0.962,1.036,1.110,1.155,1.163,1.215,1.263,1.306,1.344
DUMF,0.445,0.621,0.944,1.309,1.713,2.057,2.379,2.940,3.541,4.207,4.751,5.206,5.962,6.844,7.861,8.683,8.520,10.137,11.695,13.192,14.211,14.748,15.969,17.208,18.442,19.174,19.440,20.318,21.118,21.836,22.478
DUNB,0.202,0.282,0.429,0.595,0.779,0.935,1.127,1.392,1.677,1.992,2.250,2.538,2.907,3.336,3.832,4.233,4.277,5.088,5.870,6.622,7.133,7.492,8.112,8.741,9.368,9.740,9.917,10.364,10.772,11.139,11.466
DUNF,0.364,0.508,0.772,1.071,1.402,1.684,2.038,2.517,3.033,3.603,4.069,4.597,5.265,6.043,6.941,7.666,7.752,9.222,10.640,12.002,12.928,13.576,14.700,15.841,16.977,17.651,17.966,18.777,19.517,20.181,20.774
DUNO_P,0.084,0.118,0.179,0.248,0.324,0.389,0.471,0.582,0.701,0.833,0.941,1.063,1.217,1.397,1.605,1.772,1.792,2.132,2.460,2.775,2.989,3.138,3.398,3.662,3.925,4.080,4.153,4.341,4.512,4.665,4.802
DYCE_P,0.274,0.382,0.580,0.805,1.053,1.265,1.501,1.854,2.234,2.653,2.996,3.326,3.809,4.372,5.022,5.547,5.505,6.550,7.556,8.524,9.182,9.545,10.335,11.137,11.936,12.409,12.575,13.143,13.660,14.125,14.540
EALI_6,1.532,2.138,3.248,4.506,5.898,7.084,8.781,10.848,13.073,15.528,17.535,19.739,22.607,25.948,29.805,32.920,34.014,40.467,46.687,52.666,56.731,59.778,64.728,69.751,74.753,77.719,79.031,82.599,85.852,88.771,91.381
EASO_1,2.849,3.975,6.038,8.378,10.965,13.170,15.603,19.276,23.228,27.591,31.155,34.454,39.460,45.292,52.024,57.461,58.331,69.397,80.064,90.317,97.287,102.775,111.284,119.921,128.520,133.620,136.638,142.807,148.431,153.478,157.991
ECCL,0.253,0.353,0.536,0.743,0.973,1.168,1.408,1.739,2.095,2.489,2.811,3.170,3.631,4.167,4.787,5.287,5.342,6.355,7.332,8.271,8.910,9.358,10.133,10.919,11.702,12.167,12.387,12.947,13.456,13.914,14.323
ECLA_1,1.769,2.469,3.751,5.204,6.811,8.181,9.651,11.922,14.367,17.065,19.270,21.547,24.678,28.325,32.536,35.936,37.130,44.174,50.963,57.490,61.926,66.110,71.584,77.140,82.671,85.952,88.262,92.247,95.879,99.139,102.055
EERH,0.780,1.089,1.654,2.295,3.004,3.608,4.347,5.370,6.472,7.687,8.680,9.791,11.214,12.871,14.785,16.330,16.499,19.629,22.646,25.546,27.518,28.903,31.296,33.725,36.143,37.577,38.259,39.986,41.561,42.974,44.237
EKIL,0.498,0.695,1.056,1.465,1.918,2.303,2.775,3.429,4.132,4.908,5.542,6.251,7.159,8.217,9.439,10.425,10.533,12.532,14.458,16.309,17.568,18.452,19.980,21.530,23.074,23.990,24.425,25.528,26.533,27.435,28.242
EKIS,0.482,0.672,1.021,1.417,1.854,2.227,2.683,3.315,3.994,4.745,5.358,6.044,6.922,7.945,9.126,10.079,10.184,12.116,13.978,15.768,16.985,17.840,19.317,20.816,22.308,23.194,23.614,24.680,25.652,26.525,27.304
